DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment,lon,lat
254030,254030,UT,21:18:01 15-May-2024,Argos,3,36.6729,-122.3913,105,196,56,103,NA,NA,NA,NA,NA,NA,-122.3913,36.6729
254030,254030,UT,00:02:15 16-May-2024,Argos,A,36.7073,-122.4386,4786,32014,715,77,NA,NA,NA,NA,NA,NA,-122.4386,36.7073
254030,254030,UT,01:04:59 16-May-2024,Argos,A,36.6988,-122.5135,4001,27652,579,115,NA,NA,NA,NA,NA,NA,-122.5135,36.6988
254030,254030,UT,01:38:59 16-May-2024,Argos,A,36.6779,-122.5245,2545,21124,306,138,NA,NA,NA,NA,NA,NA,-122.5245,36.6779
254030,254030,UT,02:41:55 16-May-2024,Argos,B,36.6704,-122.5406,1826,2341,1424,114,NA,NA,NA,NA,NA,NA,-122.5406,36.6704
254030,254030,UT,04:25:01 16-May-2024,Argos,B,36.6667,-122.5394,1956,2770,1380,98,NA,NA,NA,NA,NA,NA,-122.5394,36.6667
254030,254030,UT,04:31:39 16-May-2024,Argos,B,36.6617,-122.5547,1870,3292,1061,100,NA,NA,NA,NA,NA,NA,-122.5547,36.6617
254030,254030,UT,05:12:12 16-May-2024,Argos,B,36.6579,-122.5629,1810,2418,1355,94,NA,NA,NA,NA,NA,NA,-122.5629,36.6579
254030,254030,UT,05:32:22 16-May-2024,Argos,B,36.6605,-122.5588,1433,36713,55,92,NA,NA,NA,NA,NA,NA,-122.5588,36.6605
254030,254030,UT,06:16:47 16-May-2024,Argos,A,36.7253,-122.5811,1700,3886,743,0,NA,NA,NA,NA,NA,NA,-122.5811,36.7253
254030,254030,UT,08:28:19 16-May-2024,Argos,B,36.748,-122.6045,10398,15417,7012,74,NA,NA,NA,NA,NA,NA,-122.6045,36.748
